index,tid,loc_name,loc_number,loc_type,address_1,city,state,neighborhood,postal_code,phone_1,phone_2,latitude,longitude,hours_of_operation,services_included,RunDate,InsertUpdateTime,RunID
706,14891,湖南永通华朝汽车销售服务有限公司,2410114,4S店,湖南省长沙市天心区雀园路,长沙市,湖南省,天心区,430103,0731-85139000,0731-85136000,28.092873,112.981458,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
707,14892,湖南永通华明汽车销售服务有限公司,2410110,4S店,湖南省长沙市望城县大泽湖街道吴家冲路58号,长沙市,湖南省,望城县,430112,0731-88386222,0731-88387222,28.310611,112.89161,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
708,14893,怀化远众汽车销售服务有限公司,2411203,4S店,湖南省怀化市锦溪南路永通国际汽车城德众股份大楼,怀化市,湖南省,鹤城区,431202,0745-2317888,0745-8135333,27.517629,110.001128,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
709,14894,娄底市旺德汽车销售服务有限责任公司,6411301,4S店,湖南省娄底市娄星区湘阳街1190号,娄底市,湖南省,娄星区,431302,0738-8391111,0738-8373333,27.734092,112.028632,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
710,14895,娄底市众德汽车销售服务有限责任公司,2411301,4S店,湖南省娄底市娄星区万宝镇旺兴村娄底大道旁,娄底市,湖南省,娄星区,431302,0738-8760888,0738-8763388,27.676601,112.01158,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
711,14896,邵阳市宝众汽车销售服务有限公司,2410503,4S店,湖南省邵阳市双清区宝庆科技工业园C-26号,邵阳市,湖南省,双清区,430502,0739-8930090,0739-8965888,27.252312,111.548949,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
712,14897,湘潭北斗汽车销售服务有限公司,2410301,4S店,湖南省湘潭市湘潭县湖南省湘潭县易俗河镇凤凰路口,湘潭市,湖南省,湘潭县,430321,0731-57883737,0731-57885277,27.791803,112.966237,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
713,14898,益阳兰天汽车销售服务有限公司,2411003,4S店,湖南省益阳市朝阳区银城路西侧（汽车物流园旁）,益阳市,湖南省,赫山区,430903,0737-6611666,0737-6611999,28.508301,112.39592,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
714,14899,永州市高卫汽车销售服务有限公司,2411102,4S店,湖南省永州市冷水滩区永州大道润之路交叉口东北角,永州市,湖南省,冷水滩区,431103,0746-8663111,0746-8663888,26.399445,111.628053,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
715,14900,岳阳申湘汽车有限责任公司,2410601,4S店,湖南省岳阳市经济技术开发区巴陵东路268号,岳阳市,湖南省,岳阳楼区,430602,0730-8711271,0730-8711718,29.370914,113.157753,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
716,14901,常德时通汽车销售服务有限公司,2410703,4S店,湖南省常德市常德大道黄木关社区往300米,常德市,湖南省,武陵区,430702,0736-7209191,0736-7209888,29.002355,111.723914,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
717,14902,常德市华榮汽车销售服务有限公司,2410702,4S店,湖南省常德市经济技术开发区德山镇桃林中路761号,常德市,湖南省,武陵区,430702,0736-7872999,0736-7872888,28.94731,111.716591,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
718,14903,长沙IFS国金ID.Store城市展厅,5410101,城市展厅店,长沙市黄兴中路80号惠农大厦,长沙市,湖南省,芙蓉区,430102,,,28.203975,112.861193,10:00-22:00,"['市场活动', '线上市场活动', '代理直销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
719,14904,长沙宝锐汽车销售服务有限公司,2410115,4S店,湖南省长沙市宁乡县大河西国际汽车城,长沙市,湖南省,宁乡市,430182,0731-87807169,0731-87895666,28.261782,112.525429,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
720,14905,郴州世旺汽车有限公司,2410902,4S店,湖南省郴州市苏仙区青年大道高新区申湘汽车园内,郴州市,湖南省,苏仙区,431003,0735-7767666,0735-7766888,25.831352,113.130203,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
721,14906,衡阳市西城德通汽车销售有限公司,2410402,4S店,湖南省衡阳市石鼓区望城路107国道旁,衡阳市,湖南省,石鼓区,430407,0734-8514180,0734-8516888,26.935249,112.607036,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
722,14907,湖南德志行汽车销售服务有限公司,2410118,4S店,湖南省长沙市岳麓区含光路658号（岳麓区政府北门正对面）,长沙市,湖南省,岳麓区,430104,0731-88336500,0731-88336499,28.235869,112.931011,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
723,14908,湖南兰天望众汽车销售有限公司,2410112,4S店,湖南省长沙市望城区廖家坪街道廖家坪村,长沙市,湖南省,望城县,430112,0731-88292111,0731-88298000,28.244539,112.789022,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
724,14909,湖南申湘汽车永州众兴销售有限公司,2411101,4S店,湖南省永州市冷水滩区永州大道岚角山段,永州市,湖南省,冷水滩区,431103,0746-8712977,0746-8121999,26.35717,111.630728,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
725,14910,湖南腾飞汽车销售服务有限公司,2410117,4S店,长沙市长沙县人民东路东延线东十路与红树坡路交汇口,长沙市,湖南省,长沙县,430121,0731-86207020,0731-86886555,28.19804,113.143277,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
726,14911,湖南裕众汽车销售服务有限公司,2410119,4S店,湖南省长沙市雨花区长沙大道546号,长沙市,湖南省,雨花区,430111,0731-82885858,0731-82832888,28.168874,113.039876,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
727,14912,怀化市兰天恒裕汽车有限责任公司,2411202,4S店,湖南省怀化市鹤城区鸭嘴岩工业园怀黔路1号2栋101室,怀化市,湖南省,鹤城区,431202,0745-8778087,0745-8778086,27.492644,109.955532,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
728,14913,吉首永通华凯汽车销售服务有限公司,2411401,4S店,湖南省湘西土家族苗族自治州吉首市大田湾肖家坪永通汽车城上汽大众4S店,湘西土家族苗族自治州,湖南省,吉首市,433101,0743-8275999,0743-8275666,28.299619,109.757856,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
729,14914,湘潭双建汽车有限公司,2410304,4S店,湖南省湘潭市九华经济开发区桃李北路3号,湘潭市,湖南省,湘潭县,430321,0731-58583777,0731-55571999,27.933842,112.938866,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
730,14915,益阳市开元汽车城有限公司,2411002,4S店,湖南省益阳市赫山区桃花仑东路1148号,益阳市,湖南省,赫山区,430903,0737-6788898,0737-6788886,28.557543,112.400703,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
731,14916,岳阳华阳汽车销售服务有限公司,2410603,4S店,湖南省岳阳市岳阳楼区学院路（湖南理工学院南1000米）华日汽车城,岳阳市,湖南省,岳阳楼区,430602,0730-3051199,0730-3051166,29.315172,113.144383,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
732,14917,张家界华众汽车销售服务有限公司,3410801,4S店,湖南省张家界市永定区西溪坪聚星汽车城五栋,张家界市,湖南省,永定区,430802,0744-8586700,0744-8586067,29.122623,110.537866,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
733,14918,攸县益源汽车销售服务有限公司,3410203,4S店,湖南省株洲市攸县谭桥街道湘东汽贸城A区,株洲市,湖南省,攸县,430223,0731-22988998,0731-22988999,26.977185,113.342277,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:41,46278
734,14919,广州市璟众汽车销售服务有限公司,2510113,4S店,广东省广州市荔湾区龙溪大道286号,广州市,广东省,荔湾区,440103,020-81415333,020-81414998,23.072538,113.213958,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
735,14920,深圳市新大兴工贸发展有限公司,2510201,4S店,广东省深圳市宝安北路3003号大兴汽车中心,深圳市,广东省,罗湖区,440303,0755-82249000,0755-82420567,22.562488,114.108167,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
736,14921,东莞市永轩汽车销售服务有限公司,2511008,4S店,广东省东莞市塘厦镇东深二路北10号,东莞市,广东省,塘厦镇,441903,0769-82962918,0769-82962000,22.843802,114.105538,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
737,14922,佛山雄峰新众汽车有限公司,2511307,4S店,广东省佛山市南海区桂城佛平四路雄峰车城5号,佛山市,广东省,南海区,440605,0757-81286622,0757-81286633,23.035649,113.179956,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
738,14923,广州和富汽车销售服务有限公司,2510101,4S店,广东省广州市番禺区市桥桥兴大道635号,广州市,广东省,番禺区,440113,020-34819999,020-34817388,22.961433,113.351784,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
739,14924,惠州市恒信德诚汽车销售服务有限公司,2510805,4S店,广东省惠州市惠城区河南岸14号小区,惠州市,广东省,惠城区,441302,0752-2555600,0752-2555666,23.059915,114.419981,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
740,14925,深圳市安联通达汽车销售服务有限公司,2510218,4S店,广东省深圳市宝安区沙井新桥发展公司广深路边2号,深圳市,广东省,宝安区,440306,0755-85009001,0755-85006060,22.732512,113.846321,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
741,14926,深圳市时兴汽车贸易有限公司,2510200,4S店,广东省深圳市龙岗区横岗街道银盛路33号信义汽车城68号,深圳市,广东省,龙岗区,440307,0755-28697722,0755-28697392,22.666663,114.225115,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
742,14927,东莞市东健汽车销售服务有限公司,2511010,4S店,广东省东莞市万江街道牌楼基社区金鳌路高胜汽车城,东莞市,广东省,常平镇,441901,0769-27227999,0769-27226999,23.047743,113.722277,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
743,14928,东莞市鸿燕园方汽车销售服务有限公司,2511006,4S店,广东省东莞市寮步镇富竹山村,东莞市,广东省,寮步镇,441902,0769-83230312,0769-83230313,23.01353,113.863536,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
744,14929,东莞市鸿鹰汽车销售服务有限公司,2511000,4S店,广东省东莞市市区莞太路白马路段360号,东莞市,广东省,市辖区,441904,0769-22986801,0769-22986802,22.985763,113.711524,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
745,14930,东莞市南方亚飞汽车有限公司,2511003,4S店,广东省东莞市常平镇环常西路金美路段8号,东莞市,广东省,常平镇,441901,0769-38939333,0769-38935678,22.959455,113.965484,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
746,14931,东莞市瑞德汽车贸易有限公司,2511007,4S店,广东省东莞市市区长安区长安镇振安西路1号,东莞市,广东省,市辖区,441904,0769-82765666,0769-81587888,22.782674,113.740725,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
747,14932,佛山市广物众凯汽车销售服务有限公司,2511305,4S店,广东省佛山市南海区里水佛山一环水口路广佛汽车城上海大众店,佛山市,广东省,南海区,440605,0757-85616222,0757-85661222,23.16954,113.171163,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
748,14933,佛山市乾德汽车销售服务有限公司,2511304,4S店,广东省佛山市禅城区南庄镇紫洞路南庄三中以北200米,佛山市,广东省,禅城区,440604,0757-88038999,0757-88038988,22.99441,113.006223,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
749,14934,广东广物上联汽车销售服务有限公司,2510121,4S店,广东省广州市白云区机场路888-1086号广东汽车市场内,广州市,广东省,白云区,440111,020-86329212,020-86329292,23.185714,113.260942,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
750,14935,广州冠晔汽车销售服务有限公司,2510117,4S店,广东省广州市天河区大观南路63、65号,广州市,广东省,天河区,440106,020-66393111,020-66392198,23.145764,113.406156,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
751,14936,广州元泽汽车有限公司,2510122,4S店,广东省广州市天河区广汕一路16号,广州市,广东省,天河区,440106,020-83917106,020-37056199,23.191548,113.372987,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
752,14937,汕头市众道汽车销售服务有限公司,2510401,4S店,广东省汕头市龙湖区泰山路中段周厝塭乡北侧,汕头市,广东省,龙湖区,440507,0754-86769898,0754-86768888,23.403452,116.737066,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
753,14938,深圳市大兴宝丰汽车有限公司,2510217,4S店,广东省深圳市宝安区97区西乡大道西乡街道劳动社区旁西侧,深圳市,广东省,宝安区,440306,0755-27910798,0755-27906688,22.564317,113.853193,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
754,14939,深圳市东通汽车贸易有限公司,2510206,4S店,深圳市福田区红树林路3号联合华鹏竹子林汽车城市展厅二层C6,深圳市,广东省,福田区,440304,0755-83051222,0755-83052733,22.536613,114.006553,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
755,14940,深圳市科发汽车销售有限公司,2510219,4S店,广东省深圳市龙华新区观澜街道环观南路科发工业园综合楼,深圳市,广东省,宝安区,440306,0755-28155666,0755-83111999,22.695226,114.088465,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:43,46278
